,equity
2024-07-01,666.3640661910734
2024-07-02,664.2061205196491
2024-07-03,679.6652760066584
2024-07-04,701.1487545537698
2024-07-05,703.7259329617798
2024-07-06,688.077289000731
2024-07-07,702.2238929140101
2024-07-08,698.037421764771
2024-07-09,692.5904058484888
2024-07-10,692.2885069844775
2024-07-11,695.3152909824432
2024-07-12,689.509894871648
2024-07-13,684.9350603027394
2024-07-14,680.4465556451779
2024-07-15,666.3486412539044
2024-07-16,665.6705780021039
2024-07-17,671.416605102837
2024-07-18,673.574074581354
2024-07-19,666.6950529940913
2024-07-20,663.3908265950134
2024-07-21,659.1950246031048
2024-07-22,664.8447852833614
2024-07-23,665.0739392722737
2024-07-24,666.4271279438675
2024-07-25,665.6610054321891
2024-07-26,666.1020335645916
2024-07-27,663.9990569606313
2024-07-28,664.0121695739995
2024-07-29,660.4664149342549
2024-07-30,658.9036680659456
2024-07-31,658.4186376103951
2024-08-01,655.7240713300525
2024-08-02,663.7257076891616
2024-08-03,667.5917364013371
2024-08-04,675.0673489306929
2024-08-05,690.2710952973956
2024-08-06,682.2724442564885
2024-08-07,684.7335513109972
2024-08-08,666.8150998765626
2024-08-09,670.4381472490483
2024-08-10,670.0923145303987
2024-08-11,677.0738352223921
2024-08-12,671.5223257167572
2024-08-13,671.3222898876987
2024-08-14,676.9055283738325
2024-08-15,681.4755162252758
2024-08-16,679.6433077185438
2024-08-17,677.0414809243056
2024-08-18,678.7072266140825
2024-08-19,675.9218328554302
2024-08-20,673.3882740106563
2024-08-21,666.9278217565322
2024-08-22,665.8033904208094
2024-08-23,655.3512531888082
2024-08-24,652.8632347890677
2024-08-25,656.0455877945276
2024-08-26,660.2206289224739
2024-08-27,666.0736214766199
2024-08-28,665.440571554966
2024-08-29,665.3225101291658
2024-08-30,662.5519258409137
2024-08-31,663.0960199326619
2024-09-01,672.6785892452377
2024-09-02,664.8098631830112
2024-09-03,671.8761516907631
2024-09-04,668.9245957431315
2024-09-05,671.3380705972046
2024-09-06,677.003354692199
2024-09-07,673.9621228892261
2024-09-08,670.5060720821542
2024-09-09,662.4153952756203
2024-09-10,662.2170107139456
2024-09-11,662.816371099147
2024-09-12,660.2740488644555
2024-09-13,653.9664249554589
2024-09-14,655.5387840278049
2024-09-15,655.2929349784445
2024-09-16,658.6065702604566
2024-09-17,655.009220626988
2024-09-18,649.5925495356743
2024-09-19,649.124332037435
2024-09-20,650.1037164924257
